From	To	Species	Gene Name
1450186_s_at	Q9JJ21	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A2A610	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q6R0H7	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A2A612	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q3KQM5	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q6R0H6	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A2A611	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q6R0H5	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A6PW70	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9Z0F1	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q80ZK6	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A6PW71	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A6PW72	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q6LEA6	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q6R0H4	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q8K5E1	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q3UI70	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	P04894	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9Z0H2	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q8C372	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1455936_a_at	Q78HG1	Mus musculus	RNA binding protein gene with multiple splicing
1455936_a_at	Q9WVB0	Mus musculus	RNA binding protein gene with multiple splicing
1455936_a_at	Q8C586	Mus musculus	RNA binding protein gene with multiple splicing
1455936_a_at	Q9CPU5	Mus musculus	RNA binding protein gene with multiple splicing
1460469_at	Q8R037	Mus musculus	tumor necrosis factor receptor superfamily, member 9
1460469_at	A2A888	Mus musculus	tumor necrosis factor receptor superfamily, member 9
1460469_at	A2A887	Mus musculus	tumor necrosis factor receptor superfamily, member 9
1460469_at	Q3U3R1	Mus musculus	tumor necrosis factor receptor superfamily, member 9
1460469_at	A2A886	Mus musculus	tumor necrosis factor receptor superfamily, member 9
1460469_at	P20334	Mus musculus	tumor necrosis factor receptor superfamily, member 9
1453128_at	Q99NE4	Mus musculus	lymphatic vessel endothelial hyaluronan receptor 1
1453128_at	Q3TUC1	Mus musculus	lymphatic vessel endothelial hyaluronan receptor 1
1453128_at	Q8BHC0	Mus musculus	lymphatic vessel endothelial hyaluronan receptor 1
1453317_a_at	O88624	Mus musculus	KH domain containing, RNA binding, signal transduction associated 3
1453317_a_at	Q9R226	Mus musculus	KH domain containing, RNA binding, signal transduction associated 3
1452803_at	Q9CYL5	Mus musculus	GLI pathogenesis-related 2
1452803_at	Q3TJ42	Mus musculus	GLI pathogenesis-related 2
1452803_at	B1AWD5	Mus musculus	GLI pathogenesis-related 2
1452803_at	Q8BTK4	Mus musculus	GLI pathogenesis-related 2
1452757_s_at	Q61287	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9CY10	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9CWS5	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	P01942	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q91VB8	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	A8DUV1	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q61649	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9CY06	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	A8DUV3	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9QWJ3	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q8BPF4	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1451344_at	Q8R138	Mus musculus	transmembrane protein 119
1451344_at	Q8BP14	Mus musculus	transmembrane protein 119
1456733_x_at	Q8BV87	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q5U4D0	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	P19324	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q8BVU9	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q3TJK3	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q3TMD2	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q3TWG9	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1424596_s_at	Q8BVZ6	Mus musculus	LIM and cysteine-rich domains 1
1424596_s_at	Q3TVW6	Mus musculus	LIM and cysteine-rich domains 1
1424596_s_at	Q8VEE1	Mus musculus	LIM and cysteine-rich domains 1
1452363_a_at	O55143	Mus musculus	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2
1452363_a_at	O54994	Mus musculus	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2
1452363_a_at	Q9WUT5	Mus musculus	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2
1452363_a_at	Q5DTI2	Mus musculus	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2
1452363_a_at	Q9R2A9	Mus musculus	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2
1449827_at	Q61282	Mus musculus	aggrecan
1449827_at	Q64021	Mus musculus	aggrecan
1456658_at	P04108	Mus musculus	actin, alpha 2, smooth muscle, aorta
1456658_at	P62737	Mus musculus	actin, alpha 2, smooth muscle, aorta
1456658_at	P03996	Mus musculus	actin, alpha 2, smooth muscle, aorta
1456658_at	Q3U122	Mus musculus	actin, alpha 2, smooth muscle, aorta
1456658_at	Q8CF71	Mus musculus	actin, alpha 2, smooth muscle, aorta
1451567_a_at	O35368	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1451567_a_at	Q3UMV2	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1451567_a_at	Q3T9I1	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1451567_a_at	Q3TEA2	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1451567_a_at	Q91VV8	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1451567_a_at	Q8BYE5	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1451567_a_at	Q3TP57	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1450910_at	Q8BKZ3	Mus musculus	CAP, adenylate cyclase-associated protein, 2 (yeast)
1450910_at	Q80YU7	Mus musculus	CAP, adenylate cyclase-associated protein, 2 (yeast)
1450910_at	Q9CYT6	Mus musculus	CAP, adenylate cyclase-associated protein, 2 (yeast)
1450910_at	Q9D6L0	Mus musculus	CAP, adenylate cyclase-associated protein, 2 (yeast)
1450857_a_at	Q91VL4	Mus musculus	collagen, type I, alpha 2
1450857_a_at	Q7TN67	Mus musculus	collagen, type I, alpha 2
1450857_a_at	Q8CGA5	Mus musculus	collagen, type I, alpha 2
1450857_a_at	Q3TU64	Mus musculus	collagen, type I, alpha 2
1450857_a_at	Q3TP88	Mus musculus	collagen, type I, alpha 2
1450857_a_at	Q3TX57	Mus musculus	collagen, type I, alpha 2
1450857_a_at	Q01149	Mus musculus	collagen, type I, alpha 2
1450857_a_at	Q3TUE2	Mus musculus	collagen, type I, alpha 2
1456333_a_at	A2ABW4	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q9QZL8	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q3TGN4	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q3TAR2	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q3TPC4	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q8C842	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	A2AC55	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q8BG83	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	O54834	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q3TMC2	Mus musculus	Rho GTPase activating protein 6
1456333_a_at	Q8C8B2	Mus musculus	Rho GTPase activating protein 6
1456323_at	A2AMC4	Mus musculus	protein O-fucosyltransferase 1
1456323_at	Q91ZW2	Mus musculus	protein O-fucosyltransferase 1
1456323_at	A2AMC3	Mus musculus	protein O-fucosyltransferase 1
1456323_at	Q3V1R0	Mus musculus	protein O-fucosyltransferase 1
1456323_at	Q3UXG7	Mus musculus	protein O-fucosyltransferase 1
1456323_at	Q8C8R4	Mus musculus	protein O-fucosyltransferase 1
1456323_at	Q5DU44	Mus musculus	protein O-fucosyltransferase 1
1452843_at	Q6PDI9	Mus musculus	interleukin 6 signal transducer
1452843_at	Q00560	Mus musculus	interleukin 6 signal transducer
1452843_at	Q3UQA0	Mus musculus	interleukin 6 signal transducer
1452843_at	Q3TDT5	Mus musculus	interleukin 6 signal transducer
1451506_at	Q9QW20	Mus musculus	myocyte enhancer factor 2C
1451506_at	Q8CFN5	Mus musculus	myocyte enhancer factor 2C
1451506_at	Q3V1B5	Mus musculus	myocyte enhancer factor 2C
1451506_at	Q9D7L0	Mus musculus	myocyte enhancer factor 2C
1451506_at	Q8R0H1	Mus musculus	myocyte enhancer factor 2C
1451506_at	Q8C895	Mus musculus	myocyte enhancer factor 2C
1460351_at	P50543	Mus musculus	predicted gene 7665; S100 calcium binding protein A11 (calgizzarin); predicted gene 5068
1460351_at	Q545S1	Mus musculus	predicted gene 7665; S100 calcium binding protein A11 (calgizzarin); predicted gene 5068
1452770_at	Q9CRC0	Mus musculus	vitamin K epoxide reductase complex, subunit 1
1452309_at	Q9D2T3	Mus musculus	cingulin-like 1
1452309_at	Q8BLZ5	Mus musculus	cingulin-like 1
1452309_at	B2RSU6	Mus musculus	cingulin-like 1
1452309_at	Q8BZ26	Mus musculus	cingulin-like 1
1452309_at	B2RY19	Mus musculus	cingulin-like 1
1452309_at	Q6AW69	Mus musculus	cingulin-like 1
1452309_at	Q69ZB4	Mus musculus	cingulin-like 1
1452309_at	Q5U5U0	Mus musculus	cingulin-like 1
1456424_s_at	P55065	Mus musculus	phospholipid transfer protein
1456424_s_at	Q3UE59	Mus musculus	phospholipid transfer protein
1456424_s_at	A2A5K3	Mus musculus	phospholipid transfer protein
1456424_s_at	Q99L70	Mus musculus	phospholipid transfer protein
1456424_s_at	A2A5K2	Mus musculus	phospholipid transfer protein
1456424_s_at	A2A5K4	Mus musculus	phospholipid transfer protein
1456424_s_at	Q4FJT5	Mus musculus	phospholipid transfer protein
1456424_s_at	Q3UFS5	Mus musculus	phospholipid transfer protein
1450144_at	A2AS64	Mus musculus	phospholipase A2 receptor 1
1450144_at	Q8CB47	Mus musculus	phospholipase A2 receptor 1
1450144_at	B9EJ68	Mus musculus	phospholipase A2 receptor 1
1450144_at	Q80ZL5	Mus musculus	phospholipase A2 receptor 1
1450144_at	Q62028	Mus musculus	phospholipase A2 receptor 1
1452398_at	B9EHS1	Mus musculus	phospholipase C, epsilon 1
1452398_at	Q8K4S1	Mus musculus	phospholipase C, epsilon 1
1452398_at	Q3TS68	Mus musculus	phospholipase C, epsilon 1
1452398_at	Q80TC4	Mus musculus	phospholipase C, epsilon 1
1452398_at	Q9JKM2	Mus musculus	phospholipase C, epsilon 1
1452398_at	Q8BZF3	Mus musculus	phospholipase C, epsilon 1
1455890_x_at	P14648	Mus musculus	small nuclear ribonucleoprotein N; SNRPN upstream reading frame; predicted gene 5802; similar to SNRPN upstream reading frame protein
1455890_x_at	Q924D8	Mus musculus	small nuclear ribonucleoprotein N; SNRPN upstream reading frame; predicted gene 5802; similar to SNRPN upstream reading frame protein
1455890_x_at	Q9WU12	Mus musculus	small nuclear ribonucleoprotein N; SNRPN upstream reading frame; predicted gene 5802; similar to SNRPN upstream reading frame protein
1455890_x_at	Q3UN87	Mus musculus	small nuclear ribonucleoprotein N; SNRPN upstream reading frame; predicted gene 5802; similar to SNRPN upstream reading frame protein
1455890_x_at	P17135	Mus musculus	small nuclear ribonucleoprotein N; SNRPN upstream reading frame; predicted gene 5802; similar to SNRPN upstream reading frame protein
1455890_x_at	P63163	Mus musculus	small nuclear ribonucleoprotein N; SNRPN upstream reading frame; predicted gene 5802; similar to SNRPN upstream reading frame protein
1455890_x_at	O70499	Mus musculus	small nuclear ribonucleoprotein N; SNRPN upstream reading frame; predicted gene 5802; similar to SNRPN upstream reading frame protein
1452656_at	A0JP44	Mus musculus	zinc finger, DHHC domain containing 2
1452656_at	P59267	Mus musculus	zinc finger, DHHC domain containing 2
1452656_at	A4FUU5	Mus musculus	zinc finger, DHHC domain containing 2
1460661_at	Q9Z0U9	Mus musculus	sphingosine-1-phosphate receptor 3
1460661_at	Q8BP20	Mus musculus	sphingosine-1-phosphate receptor 3
1457094_at	Q8BSD5	Mus musculus	src homology 2 domain-containing transforming protein E
1457094_at	Q3TZT0	Mus musculus	src homology 2 domain-containing transforming protein E
1457094_at	Q2VP88	Mus musculus	src homology 2 domain-containing transforming protein E
1454862_at	Q8BZE3	Mus musculus	pleckstrin homology-like domain, family B, member 2
1454862_at	Q3TNI3	Mus musculus	pleckstrin homology-like domain, family B, member 2
1454862_at	Q80Y16	Mus musculus	pleckstrin homology-like domain, family B, member 2
1454862_at	Q8K1N2	Mus musculus	pleckstrin homology-like domain, family B, member 2
1454862_at	Q8BKV3	Mus musculus	pleckstrin homology-like domain, family B, member 2
1456727_a_at	Q3TZK2	Mus musculus	casein kinase 1, delta
1456727_a_at	Q99KK4	Mus musculus	casein kinase 1, delta
1456727_a_at	Q9DC28	Mus musculus	casein kinase 1, delta
1456727_a_at	Q3USK2	Mus musculus	casein kinase 1, delta
1456727_a_at	A2ABP1	Mus musculus	casein kinase 1, delta
1456727_a_at	Q3UBT6	Mus musculus	casein kinase 1, delta
1456727_a_at	A2ABP0	Mus musculus	casein kinase 1, delta
1451513_x_at	P07758	Mus musculus	serine (or cysteine) peptidase inhibitor, clade A, member 1A
1451513_x_at	Q8JZV6	Mus musculus	serine (or cysteine) peptidase inhibitor, clade A, member 1A
1451513_x_at	Q91XB8	Mus musculus	serine (or cysteine) peptidase inhibitor, clade A, member 1A
1451513_x_at	Q3KQQ4	Mus musculus	serine (or cysteine) peptidase inhibitor, clade A, member 1A
1451513_x_at	Q3UJ47	Mus musculus	serine (or cysteine) peptidase inhibitor, clade A, member 1A
1451513_x_at	Q80YB8	Mus musculus	serine (or cysteine) peptidase inhibitor, clade A, member 1A
1450199_a_at	Q8K0K6	Mus musculus	stabilin 1
1450199_a_at	Q8VC09	Mus musculus	stabilin 1
1450199_a_at	Q6PDN4	Mus musculus	stabilin 1
1450199_a_at	Q8R4Y4	Mus musculus	stabilin 1
1450199_a_at	Q3UEV6	Mus musculus	stabilin 1
1455271_at	Q3UPL5	Mus musculus	predicted gene 13889
1453076_at	Q9D275	Mus musculus	basic leucine zipper transcription factor, ATF-like 3
