From	To	Species	Gene Name
1451154_a_at	A2AS15	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q3TNX4	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q3UVH4	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	A3KGT2	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q3TTI4	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q3U668	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q3U7J8	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q3U9F2	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q8BR48	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q9Z0H4	Mus musculus	CUG triplet repeat, RNA binding protein 2
1451154_a_at	Q3TUB8	Mus musculus	CUG triplet repeat, RNA binding protein 2
1421969_a_at	B1ASG4	Mus musculus	fatty acid amide hydrolase
1421969_a_at	Q922S0	Mus musculus	fatty acid amide hydrolase
1421969_a_at	Q8BRM1	Mus musculus	fatty acid amide hydrolase
1421969_a_at	Q9DBF5	Mus musculus	fatty acid amide hydrolase
1421969_a_at	Q8K4H2	Mus musculus	fatty acid amide hydrolase
1421969_a_at	Q3UUF0	Mus musculus	fatty acid amide hydrolase
1421969_a_at	O08914	Mus musculus	fatty acid amide hydrolase
1421969_a_at	Q8K4D9	Mus musculus	fatty acid amide hydrolase
1421969_a_at	Q8C541	Mus musculus	fatty acid amide hydrolase
1419332_at	Q8BPM8	Mus musculus	EGF-like-domain, multiple 6
1419332_at	Q9JJZ5	Mus musculus	EGF-like-domain, multiple 6
1423961_at	Q8VDZ6	Mus musculus	WD repeat domain 26; similar to myocardial ischemic preconditioning upregulated protein 2
1423961_at	Q3TK81	Mus musculus	WD repeat domain 26; similar to myocardial ischemic preconditioning upregulated protein 2
1423961_at	B2RTG7	Mus musculus	WD repeat domain 26; similar to myocardial ischemic preconditioning upregulated protein 2
1423961_at	Q8C4F3	Mus musculus	WD repeat domain 26; similar to myocardial ischemic preconditioning upregulated protein 2
1423961_at	Q8C6G8	Mus musculus	WD repeat domain 26; similar to myocardial ischemic preconditioning upregulated protein 2
1437430_at	Q8C204	Mus musculus	solute carrier family 45, member 2
1437430_at	P58355	Mus musculus	solute carrier family 45, member 2
1437430_at	Q541S3	Mus musculus	solute carrier family 45, member 2
1417901_a_at	Q99M40	Mus musculus	islet cell autoantigen 1
1417901_a_at	Q9R2C4	Mus musculus	islet cell autoantigen 1
1417901_a_at	P97954	Mus musculus	islet cell autoantigen 1
1417901_a_at	A5A8K4	Mus musculus	islet cell autoantigen 1
1417901_a_at	P97362	Mus musculus	islet cell autoantigen 1
1417901_a_at	P97411	Mus musculus	islet cell autoantigen 1
1426315_a_at	Q80VW2	Mus musculus	RIKEN cDNA 6330416G13 gene
1426315_a_at	Q8CIJ7	Mus musculus	RIKEN cDNA 6330416G13 gene
1426315_a_at	Q8BMN2	Mus musculus	RIKEN cDNA 6330416G13 gene
1426315_a_at	Q8C0I7	Mus musculus	RIKEN cDNA 6330416G13 gene
1426315_a_at	Q80VW1	Mus musculus	RIKEN cDNA 6330416G13 gene
1426315_a_at	Q3UMC5	Mus musculus	RIKEN cDNA 6330416G13 gene
1426315_a_at	Q3TTV3	Mus musculus	RIKEN cDNA 6330416G13 gene
1426315_a_at	Q8R239	Mus musculus	RIKEN cDNA 6330416G13 gene
1460718_s_at	Q791T5	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q8R0T0	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q3U4W7	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q9QZP4	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q8CEY5	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q9QZA5	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q791V6	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q8R1T8	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1460718_s_at	Q8R2T2	Mus musculus	mitochondrial carrier homolog 1 (C. elegans)
1425460_at	Q3V415	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425460_at	Q9Z2D1	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425460_at	Q5DU01	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425460_at	Q8VHA7	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425460_at	Q6P572	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425460_at	Q3V030	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425460_at	B8JJF4	Mus musculus	predicted gene 4880; myotubularin related protein 2
1431188_a_at	Q3UDC3	Mus musculus	predicted gene 5884; target of myb1 homolog (chicken)
1431188_a_at	O88746	Mus musculus	predicted gene 5884; target of myb1 homolog (chicken)
1431188_a_at	Q9D120	Mus musculus	predicted gene 5884; target of myb1 homolog (chicken)
1431188_a_at	Q3V4C6	Mus musculus	predicted gene 5884; target of myb1 homolog (chicken)
1431188_a_at	Q561M4	Mus musculus	predicted gene 5884; target of myb1 homolog (chicken)
1433471_at	Q8CAQ6	Mus musculus	transcription factor 7, T-cell specific
1433471_at	Q80UF1	Mus musculus	transcription factor 7, T-cell specific
1433471_at	Q00417	Mus musculus	transcription factor 7, T-cell specific
1415814_at	Q3U9Z0	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	Q3TL62	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	O09045	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	Q3TWR0	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	Q3UAW7	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	Q3U7C8	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	P62814	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	Q3U791	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	Q3TG74	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	P50517	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	B0LAC8	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415814_at	Q3TVK6	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B2
1415827_a_at	Q3TMC9	Mus musculus	stress-associated endoplasmic reticulum protein 1
1415827_a_at	Q9CVM7	Mus musculus	stress-associated endoplasmic reticulum protein 1
1415827_a_at	Q9Z1W5	Mus musculus	stress-associated endoplasmic reticulum protein 1
1419516_at	Q9WV03	Mus musculus	family with sequence similarity 50, member A
1419516_at	Q9D866	Mus musculus	family with sequence similarity 50, member A
1419516_at	Q05AF0	Mus musculus	family with sequence similarity 50, member A
1420487_at	A1L3B6	Mus musculus	nucleolar protein 7
1420487_at	Q9JJE2	Mus musculus	nucleolar protein 7
1420487_at	Q9CY79	Mus musculus	nucleolar protein 7
1420487_at	Q9D7Z3	Mus musculus	nucleolar protein 7
1427015_at	Q8BX75	Mus musculus	Riken cDNA C230021P08 gene
1427015_at	Q6GQX2	Mus musculus	Riken cDNA C230021P08 gene
1427015_at	Q8R364	Mus musculus	Riken cDNA C230021P08 gene
1424988_at	Q3TX01	Mus musculus	myosin regulatory light chain interacting protein
1424988_at	Q8BM54	Mus musculus	myosin regulatory light chain interacting protein
1424988_at	Q91Z47	Mus musculus	myosin regulatory light chain interacting protein
1424988_at	Q3TAE7	Mus musculus	myosin regulatory light chain interacting protein
1424988_at	Q8BLY9	Mus musculus	myosin regulatory light chain interacting protein
1433517_at	B2RVT1	Mus musculus	myeloma overexpressed 2
1433517_at	Q3U898	Mus musculus	myeloma overexpressed 2
1451418_a_at	Q8VHS8	Mus musculus	splA/ryanodine receptor domain and SOCS box containing 4
1451418_a_at	Q8R5B6	Mus musculus	splA/ryanodine receptor domain and SOCS box containing 4
1451418_a_at	Q8BJI9	Mus musculus	splA/ryanodine receptor domain and SOCS box containing 4
1426501_a_at	Q3TLY9	Mus musculus	TRAF-interacting protein with forkhead-associated domain; similar to Traf2 binding protein
1426501_a_at	Q793I8	Mus musculus	TRAF-interacting protein with forkhead-associated domain; similar to Traf2 binding protein
1451803_a_at	P49766	Mus musculus	vascular endothelial growth factor B
1451803_a_at	Q3UG04	Mus musculus	vascular endothelial growth factor B
1451803_a_at	Q64290	Mus musculus	vascular endothelial growth factor B
1451803_a_at	Q5D0B1	Mus musculus	vascular endothelial growth factor B
1418062_at	P62631	Mus musculus	eukaryotic translation elongation factor 1 alpha 2
1418062_at	P27706	Mus musculus	eukaryotic translation elongation factor 1 alpha 2
1437723_s_at	Q9D918	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1437723_s_at	Q3U6Z2	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1437723_s_at	Q99J56	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1437723_s_at	Q3UGB8	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1433474_at	Q8BR22	Mus musculus	EGF-like repeats and discoidin I-like domains 3
1433474_at	Q8CBF7	Mus musculus	EGF-like repeats and discoidin I-like domains 3
1433474_at	Q8C8K0	Mus musculus	EGF-like repeats and discoidin I-like domains 3
1433474_at	Q8C4U8	Mus musculus	EGF-like repeats and discoidin I-like domains 3
1433474_at	O35474	Mus musculus	EGF-like repeats and discoidin I-like domains 3
1433474_at	O35475	Mus musculus	EGF-like repeats and discoidin I-like domains 3
1417874_at	Q3UI08	Mus musculus	TMEM9 domain family, member B
1417874_at	Q9JJR8	Mus musculus	TMEM9 domain family, member B
1455901_at	Q3UF91	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1455901_at	Q8C025	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1455901_at	Q91W91	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1455901_at	Q8K0H2	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1455901_at	Q3U0Y7	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1455901_at	Q6SXV1	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1439435_x_at	Q5XJE7	Mus musculus	phosphoglycerate kinase 1; predicted gene, EG668435
1439435_x_at	Q3UKV8	Mus musculus	phosphoglycerate kinase 1; predicted gene, EG668435
1439435_x_at	Q3TPE6	Mus musculus	phosphoglycerate kinase 1; predicted gene, EG668435
1439435_x_at	P09411	Mus musculus	phosphoglycerate kinase 1; predicted gene, EG668435
1452359_at	Q8R3S5	Mus musculus	RELT-like 1
1452359_at	Q8K2J7	Mus musculus	RELT-like 1
1452359_at	Q3UZH6	Mus musculus	RELT-like 1
1452359_at	Q3TVW8	Mus musculus	RELT-like 1
1419737_a_at	Q6NXW3	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	Q3UDU4	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	Q564E2	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	Q99K20	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	P06151	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	Q3TI99	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	Q3THB4	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	Q3TCI7	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1419737_a_at	Q3UIC3	Mus musculus	predicted gene 7997; lactate dehydrogenase A; predicted gene 5452
1451337_at	A2AU35	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1451337_at	A2VCP7	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1451337_at	Q8C0G9	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1451337_at	Q8BHL8	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1450875_at	Q8BKF8	Mus musculus	G protein-coupled receptor 37
1450875_at	Q9Z0G3	Mus musculus	G protein-coupled receptor 37
1450875_at	Q8C022	Mus musculus	G protein-coupled receptor 37
1450875_at	Q9QY42	Mus musculus	G protein-coupled receptor 37
1450875_at	Q8BXP9	Mus musculus	G protein-coupled receptor 37
1460698_a_at	Q9D8V7	Mus musculus	SEC11 homolog C (S. cerevisiae)
1460698_a_at	Q8BM48	Mus musculus	SEC11 homolog C (S. cerevisiae)
1418991_at	Q8C264	Mus musculus	BCL2-antagonist/killer 1
1418991_at	Q91ZT2	Mus musculus	BCL2-antagonist/killer 1
1418991_at	Q91WX5	Mus musculus	BCL2-antagonist/killer 1
1418991_at	O08734	Mus musculus	BCL2-antagonist/killer 1
1451180_a_at	A2A4I2	Mus musculus	5'-nucleotidase, cytosolic III-like
1451180_a_at	Q91WE8	Mus musculus	5'-nucleotidase, cytosolic III-like
1451180_a_at	A2A4I3	Mus musculus	5'-nucleotidase, cytosolic III-like
1451180_a_at	Q9D9F9	Mus musculus	5'-nucleotidase, cytosolic III-like
1451180_a_at	Q3UFY7	Mus musculus	5'-nucleotidase, cytosolic III-like
1451180_a_at	Q8BHU9	Mus musculus	5'-nucleotidase, cytosolic III-like
1451180_a_at	Q3TLP3	Mus musculus	5'-nucleotidase, cytosolic III-like
1425801_x_at	Q9CQI6	Mus musculus	coactosin-like 1 (Dictyostelium)
1425801_x_at	Q544F6	Mus musculus	coactosin-like 1 (Dictyostelium)
1449011_at	Q9WVL3	Mus musculus	solute carrier family 12, member 7
1449011_at	Q8C6Y2	Mus musculus	solute carrier family 12, member 7
1449011_at	Q3UE50	Mus musculus	solute carrier family 12, member 7
1449011_at	Q3TDX1	Mus musculus	solute carrier family 12, member 7
1449011_at	B9EIV8	Mus musculus	solute carrier family 12, member 7
1449011_at	Q3TB23	Mus musculus	solute carrier family 12, member 7
1449011_at	Q6KAS8	Mus musculus	solute carrier family 12, member 7
1428381_a_at	Q9CR37	Mus musculus	hypothetical protein LOC100047486; predicted gene 14719; ancreatic progenitor cell differentiation and proliferation factor homolog (zebrafish)RIKEN cDNA 2700038C09 gene
1428381_a_at	Q58EU5	Mus musculus	hypothetical protein LOC100047486; predicted gene 14719; ancreatic progenitor cell differentiation and proliferation factor homolog (zebrafish)RIKEN cDNA 2700038C09 gene
1451310_a_at	Q3UHZ4	Mus musculus	cathepsin L
1451310_a_at	Q3TNC8	Mus musculus	cathepsin L
1451310_a_at	Q9D0C0	Mus musculus	cathepsin L
1451310_a_at	Q3U5U9	Mus musculus	cathepsin L
1451310_a_at	Q6LAF5	Mus musculus	cathepsin L
1451310_a_at	Q91UZ0	Mus musculus	cathepsin L
1451310_a_at	Q543M3	Mus musculus	cathepsin L
1451310_a_at	Q3UWH6	Mus musculus	cathepsin L
1451310_a_at	Q3TT75	Mus musculus	cathepsin L
1451310_a_at	P06797	Mus musculus	cathepsin L
1451310_a_at	Q3TVJ1	Mus musculus	cathepsin L
1448718_at	Q9CYS0	Mus musculus	predicted gene 5510; RIKEN cDNA 2400001E08 gene; predicted gene 13077
1448718_at	Q9CQ22	Mus musculus	predicted gene 5510; RIKEN cDNA 2400001E08 gene; predicted gene 13077
1451575_a_at	B2KF67	Mus musculus	nudix (nucleotide diphosphate linked moiety X)-type motif 3; similar to diphosphoinositol polyphosphate phosphohydrolase; DIPP
1451575_a_at	B2KF68	Mus musculus	nudix (nucleotide diphosphate linked moiety X)-type motif 3; similar to diphosphoinositol polyphosphate phosphohydrolase; DIPP
1451575_a_at	Q6PG02	Mus musculus	nudix (nucleotide diphosphate linked moiety X)-type motif 3; similar to diphosphoinositol polyphosphate phosphohydrolase; DIPP
1451575_a_at	Q8BV71	Mus musculus	nudix (nucleotide diphosphate linked moiety X)-type motif 3; similar to diphosphoinositol polyphosphate phosphohydrolase; DIPP
1451575_a_at	Q9JI46	Mus musculus	nudix (nucleotide diphosphate linked moiety X)-type motif 3; similar to diphosphoinositol polyphosphate phosphohydrolase; DIPP
1418326_at	Q8R0X8	Mus musculus	similar to solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; similar to Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
1418326_at	Q9Z127	Mus musculus	similar to solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; similar to Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
1418326_at	Q3UQM7	Mus musculus	similar to solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; similar to Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
1418326_at	Q9JMI4	Mus musculus	similar to solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; similar to Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
1418326_at	Q91YW7	Mus musculus	similar to solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; similar to Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
1418326_at	Q3UG45	Mus musculus	similar to solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; similar to Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5; solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
1451341_s_at	Q99LQ7	Mus musculus	predicted gene 6194; transmembrane protein 189
1423443_at	Q8JZR6	Mus musculus	solute carrier family 4 (anion exchanger), member 8
1423443_at	Q3TAV7	Mus musculus	solute carrier family 4 (anion exchanger), member 8
1423443_at	Q8BYI7	Mus musculus	solute carrier family 4 (anion exchanger), member 8
1423443_at	Q3UR07	Mus musculus	solute carrier family 4 (anion exchanger), member 8
1423443_at	Q9JKV6	Mus musculus	solute carrier family 4 (anion exchanger), member 8
1423443_at	Q6A004	Mus musculus	solute carrier family 4 (anion exchanger), member 8
1450104_at	O35598	Mus musculus	a disintegrin and metallopeptidase domain 10
1450104_at	Q6NZC0	Mus musculus	a disintegrin and metallopeptidase domain 10
1450104_at	B8JJJ0	Mus musculus	a disintegrin and metallopeptidase domain 10
1424985_a_at	Q8C916	Mus musculus	SRY-box containing gene 10
1424985_a_at	Q04888	Mus musculus	SRY-box containing gene 10
1424985_a_at	O08518	Mus musculus	SRY-box containing gene 10
1424985_a_at	Q80V12	Mus musculus	SRY-box containing gene 10
1424985_a_at	O09141	Mus musculus	SRY-box containing gene 10
1424985_a_at	O88418	Mus musculus	SRY-box containing gene 10
1424985_a_at	P70416	Mus musculus	SRY-box containing gene 10
1424985_a_at	O54856	Mus musculus	SRY-box containing gene 10
1426461_at	Q91ZJ5	Mus musculus	UDP-glucose pyrophosphorylase 2
1426461_at	Q8R0M2	Mus musculus	UDP-glucose pyrophosphorylase 2
1426461_at	Q3U548	Mus musculus	UDP-glucose pyrophosphorylase 2
1426461_at	Q8R3D2	Mus musculus	UDP-glucose pyrophosphorylase 2
1422879_at	Q8C749	Mus musculus	synaptophysin-like protein
1422879_at	Q8BQI8	Mus musculus	synaptophysin-like protein
1422879_at	Q3TVX7	Mus musculus	synaptophysin-like protein
1422879_at	O09117	Mus musculus	synaptophysin-like protein
1422879_at	Q8BQJ1	Mus musculus	synaptophysin-like protein
1422879_at	Q8CDB7	Mus musculus	synaptophysin-like protein
1422879_at	Q3U4T9	Mus musculus	synaptophysin-like protein
1460241_a_at	B2RRS1	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q9QWF9	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q9QWF8	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q91YF4	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q91YF5	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q91YF2	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q91YF3	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q9CZ65	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q3TY01	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	O88829	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1460241_a_at	Q3TMT6	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
1419067_a_at	Q3UIW0	Mus musculus	similar to Ras negative regulator Rabex-5/Rin2; RAB guanine nucleotide exchange factor (GEF) 1
1419067_a_at	Q9JM13	Mus musculus	similar to Ras negative regulator Rabex-5/Rin2; RAB guanine nucleotide exchange factor (GEF) 1
1421137_a_at	Q3TZU5	Mus musculus	protein kinase inhibitor beta, cAMP dependent, testis specific
1421137_a_at	Q04758	Mus musculus	protein kinase inhibitor beta, cAMP dependent, testis specific
1421137_a_at	Q3TQT8	Mus musculus	protein kinase inhibitor beta, cAMP dependent, testis specific
1421137_a_at	Q5M8R3	Mus musculus	protein kinase inhibitor beta, cAMP dependent, testis specific
1421137_a_at	Q6P8N5	Mus musculus	protein kinase inhibitor beta, cAMP dependent, testis specific
1421137_a_at	Q8BNE5	Mus musculus	protein kinase inhibitor beta, cAMP dependent, testis specific
1421011_at	Q8BR33	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 11
1421011_at	A8Y5N2	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 11
1421011_at	Q8C7S0	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 11
1421011_at	A8Y5N3	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 11
1421011_at	Q3U2P6	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 11
1421011_at	Q9EQ06	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 11
1417717_a_at	Q3UFR6	Mus musculus	tyrosinase
1417717_a_at	Q91XK0	Mus musculus	tyrosinase
1417717_a_at	Q99NK7	Mus musculus	tyrosinase
1417717_a_at	Q3UFK9	Mus musculus	tyrosinase
1417717_a_at	P11344	Mus musculus	tyrosinase
1417717_a_at	Q64ID7	Mus musculus	tyrosinase
1417717_a_at	Q3UFQ7	Mus musculus	tyrosinase
1427243_at	Q8R3S5	Mus musculus	RELT-like 1
1427243_at	Q8K2J7	Mus musculus	RELT-like 1
1427243_at	Q3UZH6	Mus musculus	RELT-like 1
1427243_at	Q3TVW8	Mus musculus	RELT-like 1
1416527_at	Q9CZE3	Mus musculus	RAB32, member RAS oncogene family
1416527_at	Q3TXU7	Mus musculus	RAB32, member RAS oncogene family
1416527_at	Q3TW01	Mus musculus	RAB32, member RAS oncogene family
1416527_at	Q91YN4	Mus musculus	RAB32, member RAS oncogene family
1416527_at	Q8BVD3	Mus musculus	RAB32, member RAS oncogene family
1416527_at	Q0PD23	Mus musculus	RAB32, member RAS oncogene family
1422508_at	P50516	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit A
1422508_at	Q3TKS0	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit A
1422508_at	Q3U777	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit A
1422508_at	Q3US31	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit A
1422508_at	Q3UDZ9	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit A
1422508_at	Q8CHX2	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit A
1422508_at	Q3U5W3	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit A
1423086_at	Q8BLK0	Mus musculus	Niemann Pick type C1
1423086_at	Q7TMD4	Mus musculus	Niemann Pick type C1
1423086_at	Q3U2B2	Mus musculus	Niemann Pick type C1
1423086_at	O35605	Mus musculus	Niemann Pick type C1
1423086_at	O35604	Mus musculus	Niemann Pick type C1
1448211_at	Q91XE7	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit E2
1436909_at	Q05DJ3	Mus musculus	solute carrier family 25, member 44
1436909_at	Q3TE12	Mus musculus	solute carrier family 25, member 44
1436909_at	Q3TNN4	Mus musculus	solute carrier family 25, member 44
1436909_at	Q3TMC4	Mus musculus	solute carrier family 25, member 44
1436909_at	Q7TSU9	Mus musculus	solute carrier family 25, member 44
1436909_at	Q3TDQ9	Mus musculus	solute carrier family 25, member 44
1436909_at	Q8BGF9	Mus musculus	solute carrier family 25, member 44
1421492_at	Q9JHF7	Mus musculus	prostaglandin D2 synthase 2, hematopoietic
1421492_at	Q14AR4	Mus musculus	prostaglandin D2 synthase 2, hematopoietic
1421492_at	Q8CA80	Mus musculus	prostaglandin D2 synthase 2, hematopoietic
1460337_at	B1AZ87	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q9DC14	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8R551	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	B1AZ86	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q9CTQ9	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8R550	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8R545	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8R546	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8CAL8	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8R547	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8R548	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8R549	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	A2AG61	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q9JKC3	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q3TSX2	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q3TT90	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q8CEF6	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	B1AVE8	Mus musculus	SH3-domain kinase binding protein 1
1460337_at	Q3TA88	Mus musculus	SH3-domain kinase binding protein 1
1426236_a_at	P15105	Mus musculus	predicted gene 4949; glutamate-ammonia ligase (glutamine synthetase)
1426236_a_at	Q91VC6	Mus musculus	predicted gene 4949; glutamate-ammonia ligase (glutamine synthetase)
1426236_a_at	Q64432	Mus musculus	predicted gene 4949; glutamate-ammonia ligase (glutamine synthetase)
1426236_a_at	Q3TRK7	Mus musculus	predicted gene 4949; glutamate-ammonia ligase (glutamine synthetase)
1428669_at	Q9D6E3	Mus musculus	brain expressed myelocytomatosis oncogene
1428669_at	A0PJL6	Mus musculus	brain expressed myelocytomatosis oncogene
1428669_at	Q6P8Z1	Mus musculus	brain expressed myelocytomatosis oncogene
1451742_a_at	Q91ZJ5	Mus musculus	UDP-glucose pyrophosphorylase 2
1451742_a_at	Q8R0M2	Mus musculus	UDP-glucose pyrophosphorylase 2
1451742_a_at	Q3U548	Mus musculus	UDP-glucose pyrophosphorylase 2
1451742_a_at	Q8R3D2	Mus musculus	UDP-glucose pyrophosphorylase 2
1415672_at	Q8BN18	Mus musculus	predicted gene 6829; golgi autoantigen, golgin subfamily a, 7
1415672_at	Q9JJE0	Mus musculus	predicted gene 6829; golgi autoantigen, golgin subfamily a, 7
